datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,,,,-3.57,-49.338,51.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,,,,-1.857,-55.63,80
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MAE DO RIO,Amazonia,,,,-1.989,-47.524,4.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,,,,-5.372,-50.087,26
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,,,,-5.801,-49.268,90.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPANEMA,Amazonia,,,,-1.13,-47.118,11.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVA TIMBOTEUA,Amazonia,,,,-1.273,-47.47,7.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-3.512,-53.256,26
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.366,-46.448,15.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,,,,-8.032,-50.757,23.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DO PARA,Amazonia,,,,-1.442,-47.564,14.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA LUZIA DO PARA,Amazonia,,,,-1.7,-46.855,31.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA LUZIA DO PARA,Amazonia,,,,-1.668,-46.83,12.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MARAPANIM,Amazonia,,,,-0.817,-47.763,5.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.734,-47.16,37.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.303,-46.263,6.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-4.109,-50.324,14.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-3.349,-49,56.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,,,,-1.233,-55.89,27.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-2.06,-47.191,7.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,AUGUSTO CORREA,Amazonia,,,,-1.133,-46.427,38.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-1.979,-47.134,6.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,,,,-3.999,-49.503,21
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.649,-47.016,59.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,,,,-8.419,-54.935,49.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.983,-46.396,7.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,,,,-8.801,-49.888,30.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-5.171,-50.627,46.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVA ESPERANCA DO PIRIA,Amazonia,,,,-2.166,-46.704,11.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.413,-46.715,6.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,,,,-1.534,-55.397,27.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,LIMOEIRO DO AJURU,Amazonia,,,,-1.802,-49.323,6.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.459,-46.59,13.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.068,-47.051,18.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-1.959,-46.989,241
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.675,-47.326,17.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-1.977,-46.923,27.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MAE DO RIO,Amazonia,,,,-1.973,-47.48,14.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CONCORDIA DO PARA,Amazonia,,,,-1.724,-47.921,16.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.71,-46.471,7.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-2.957,-53.893,31.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-2.062,-47.33,12.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-3.876,-49.048,10.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ACARA,Amazonia,,,,-1.882,-48.456,7.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA LUZIA DO PARA,Amazonia,,,,-1.594,-46.947,7.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.773,-53.979,15.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-2.047,-47.869,5.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.581,-54.364,13
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-2.206,-46.4,15.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BOM JESUS DO TOCANTINS,Amazonia,,,,-4.874,-48.75,13.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.367,-46.457,14.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-3.998,-48.832,26
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,,,,-3.27,-51.466,20
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.96,-47.388,7.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,TRACUATEUA,Amazonia,,,,-1.157,-47.05,5.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,,,,-1.566,-54.467,40.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,,,,-1.47,-47.56,4.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.989,-50.208,31.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.933,-46.494,12.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO JOAO DA PONTA,Amazonia,,,,-0.912,-47.967,6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,,,,-1.56,-47.551,18.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,,,,-2.282,-51.348,15.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,,,,-1.568,-55.52,24.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.64,-47.533,6.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,TERRA SANTA,Amazonia,,,,-2.147,-56.604,71.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-3.79,-48.874,54.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-2.239,-46.377,31.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,TUCURUI,Amazonia,,,,-3.946,-49.704,48.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO FRANCISCO DO PARA,Amazonia,,,,-1.315,-47.698,19.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-2.257,-46.501,12.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,AURORA DO PARA,Amazonia,,,,-2.26,-47.943,21
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ACARA,Amazonia,,,,-1.899,-48.373,8.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,,,,-1.515,-54.425,36
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.772,-47.167,13.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.441,-47.721,15.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.749,-50.945,12.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,,,,-7.885,-49.213,44.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.439,-47.712,19.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.162,-46.696,28.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.138,-46.852,68.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVA TIMBOTEUA,Amazonia,,,,-1.284,-47.421,6.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,,,,-5.086,-50.427,25.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PEIXE-BOI,Amazonia,,,,-1.252,-47.259,4.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.013,-49.012,22.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.671,-46.976,43
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-1.784,-47.705,15.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.672,-46.985,6.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.65,-47.025,35.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-3.783,-53.934,33
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,,,,-1.547,-47.723,7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,,,,-3.911,-47.716,8.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,,,,-3.302,-54.814,63.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,,,,-8.423,-54.927,60
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.884,-47.442,19.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CASTANHAL,Amazonia,,,,-1.411,-47.669,26.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-1.996,-47.7,12.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,,,,-2.851,-52.796,11.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.171,-46.695,6.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.099,-48.75,76.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.017,-46.948,34.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.806,-47.338,6.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,,,,-8.03,-50.739,20.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.91,-46.27,18.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,,,,-2.546,-49.386,6.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-5.169,-50.62,53.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALMEIRIM,Amazonia,,,,-1.348,-52.964,42
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,AFUA,Amazonia,,,,-0.154,-50.352,5.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.139,-46.861,96.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,,,,-3.991,-49.497,29.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.32,-46.579,6.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.077,-47.05,8.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.574,-54,111.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-2.175,-47.41,31.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.935,-46.503,12.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-2.24,-46.385,66.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-1.987,-47.702,32.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.631,-47.534,9.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.985,-46.405,18.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ACARA,Amazonia,,,,-1.881,-48.446,8.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-2.327,-48.925,18.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.078,-47.059,19
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.834,-53.996,55.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.1,-49.335,8.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BARCARENA,Amazonia,,,,-1.681,-48.698,6.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPANEMA,Amazonia,,,,-1.004,-47.132,13.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,,,,-5.084,-50.412,36.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.355,-46.692,7.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4,-48.837,13.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.894,-46.281,13.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO FRANCISCO DO PARA,Amazonia,,,,-1.363,-47.657,7.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-3.47,-53.968,31.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.771,-46.964,10.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-2.452,-49.154,17.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.754,-47.296,7.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.098,-48.739,49
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,,,,-1.47,-55.091,44
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,,,,-5.804,-49.26,85.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.015,-49.023,12.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,,,,-2.501,-49.352,37.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CONCORDIA DO PARA,Amazonia,,,,-1.858,-48.022,18.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,,,,-3.692,-51.604,37.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,,,,-3.296,-54.81,79.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-2.189,-46.481,10.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.123,-47.11,6.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,,,,-1.575,-47.596,4.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.462,-46.671,21.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-3.998,-48.826,45
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.784,-51.034,9.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.454,-47.57,13.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALMEIRIM,Amazonia,,,,-1.345,-52.944,266.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-3.464,-53.61,20.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PARAUAPEBAS,Amazonia,,,,-6.233,-49.857,16.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MARACANA,Amazonia,,,,-0.857,-47.523,7.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.897,-46.687,10.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.949,-46.665,12.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.574,-47.632,8.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,,,,-4.135,-48.136,20.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-3.467,-53.605,22
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVA ESPERANCA DO PIRIA,Amazonia,,,,-2.245,-46.676,6.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,,,,-2.383,-55.315,34.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IGARAPE-ACU,Amazonia,,,,-1.042,-47.596,7.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.301,-46.254,13.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OUREM,Amazonia,,,,-1.398,-47.061,29.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-1.752,-47.605,23.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DO PARA,Amazonia,,,,-1.419,-47.593,28.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,,,,-1.756,-55.381,304
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PEIXE-BOI,Amazonia,,,,-1.251,-47.25,9.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OUREM,Amazonia,,,,-1.563,-47.252,14.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,TRACUATEUA,Amazonia,,,,-1.156,-47.041,94.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PRIMAVERA,Amazonia,,,,-0.998,-47.088,8.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-5.174,-50.573,15.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.274,-46.322,11.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.766,-46.993,8.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,AUGUSTO CORREA,Amazonia,,,,-1.152,-46.433,5.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA LUZIA DO PARA,Amazonia,,,,-2.063,-46.886,11.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVA TIMBOTEUA,Amazonia,,,,-1.079,-47.333,7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,,,,-5.64,-51.353,92.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-3.406,-49.122,17.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,,,,-3.913,-47.725,18.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.199,-48.444,12.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA LUZIA DO PARA,Amazonia,,,,-1.667,-46.821,38.1
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.318,-46.689,11.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,OUREM,Amazonia,,,,-1.505,-47.168,16.3
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,,,,-5.799,-49.256,25.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.089,-48.751,9.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.72,-50.894,18
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.581,-54.359,18.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.86,-46.492,13.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-1.809,-47.682,19.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,,,,-1.601,-47.454,14
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.303,-47.146,10.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,,,,-1.662,-46.977,20.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,AUGUSTO CORREA,Amazonia,,,,-1.132,-46.418,41
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IRITUIA,Amazonia,,,,-1.654,-47.559,5.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-1.996,-46.287,15.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,MAE DO RIO,Amazonia,,,,-1.974,-47.489,5.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-2.532,-46.944,15.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BARCARENA,Amazonia,,,,-1.679,-48.688,16.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,,,,-1.272,-46.368,8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,,,,-3.6,-54.687,58.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.329,-46.578,8.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,,,,-1.714,-54.868,56.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.565,-47.633,56.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,,,,-8.905,-49.9,11.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DO PARA,Amazonia,,,,-1.418,-47.583,14.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BUJARU,Amazonia,,,,-1.625,-48.009,9.5
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,AURORA DO PARA,Amazonia,,,,-2.235,-47.505,9.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,TERRA SANTA,Amazonia,,,,-2.146,-56.612,95.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-4.822,-50.421,24.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,,,,-1.562,-47.504,22.9
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,SAO FRANCISCO DO PARA,Amazonia,,,,-1.215,-47.709,8.6
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,BRAGANCA,Amazonia,,,,-1.388,-46.733,68.2
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-2.533,-46.953,8.8
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,NOVA TIMBOTEUA,Amazonia,,,,-1.272,-47.461,27.4
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,ALMEIRIM,Amazonia,,,,-1.333,-52.946,40.7
2020/12/04 16:40:00,AQUA_M-T,Brasil,PARA,CASTANHAL,Amazonia,,,,-1.41,-47.66,27.2
